video_frame,left,width,top,height,conf,class
57995_000109_Sideline_81,651,15,232,16,0.73193359375,0
57995_000109_Sideline_81,650,17,411,17,0.72998046875,0
57995_000109_Sideline_81,545,15,162,16,0.7294921875,0
57995_000109_Sideline_81,760,16,144,16,0.7294921875,0
57995_000109_Sideline_81,649,18,411,17,0.7265625,0
57995_000109_Sideline_81,649,18,411,17,0.72021484375,0
57995_000109_Sideline_81,646,16,330,17,0.71875,0
57995_000109_Sideline_81,762,14,144,16,0.7177734375,0
57995_000109_Sideline_81,651,16,232,16,0.71630859375,0
57995_000109_Sideline_81,465,15,203,18,0.71435546875,0
57995_000109_Sideline_81,449,15,217,16,0.7138671875,0
57995_000109_Sideline_81,546,14,162,15,0.70849609375,0
57995_000109_Sideline_81,649,18,411,17,0.70654296875,0
57995_000109_Sideline_82,797,16,469,17,0.78662109375,0
57995_000109_Sideline_82,762,15,143,16,0.7802734375,0
57995_000109_Sideline_82,1106,19,318,18,0.779296875,0
57995_000109_Sideline_82,547,14,162,15,0.7705078125,0
57995_000109_Sideline_82,1107,17,318,18,0.76513671875,0
57995_000109_Sideline_82,448,15,218,15,0.7529296875,0
57995_000109_Sideline_82,762,15,143,17,0.7529296875,0
57995_000109_Sideline_82,761,16,143,16,0.751953125,0
57995_000109_Sideline_82,1107,17,319,17,0.75146484375,0
57995_000109_Sideline_82,650,16,232,17,0.75048828125,0
57995_000109_Sideline_82,650,16,232,17,0.75,0
57995_000109_Sideline_82,644,16,329,18,0.74853515625,0
57995_000109_Sideline_82,797,18,469,17,0.748046875,0
57995_000109_Sideline_82,645,15,329,18,0.7421875,0
57995_000109_Sideline_82,463,16,203,18,0.73828125,0
57995_000109_Sideline_82,649,17,411,17,0.73681640625,0
57995_000109_Sideline_82,650,16,232,16,0.7353515625,0
57995_000109_Sideline_82,650,17,232,17,0.73486328125,0
57995_000109_Sideline_82,449,14,217,16,0.73388671875,0
57995_000109_Sideline_82,644,15,330,17,0.732421875,0
57995_000109_Sideline_82,463,16,203,18,0.7265625,0
57995_000109_Sideline_82,448,15,217,17,0.72607421875,0
57995_000109_Sideline_82,543,17,433,16,0.72509765625,0
57995_000109_Sideline_82,547,14,161,17,0.71826171875,0
57995_000109_Sideline_82,797,17,469,17,0.7099609375,0
57995_000109_Sideline_82,543,15,434,14,0.70361328125,0
57995_000109_Sideline_82,543,16,433,15,0.703125,0
57995_000109_Sideline_83,1106,19,318,18,0.7802734375,0
57995_000109_Sideline_83,797,15,468,17,0.775390625,0
57995_000109_Sideline_83,762,15,143,16,0.771484375,0
57995_000109_Sideline_83,1107,17,318,18,0.759765625,0
57995_000109_Sideline_83,447,15,218,16,0.75927734375,0
57995_000109_Sideline_83,549,14,161,16,0.75634765625,0
57995_000109_Sideline_83,1106,17,319,17,0.75048828125,0
57995_000109_Sideline_83,549,15,161,16,0.7470703125,0
57995_000109_Sideline_83,762,15,143,16,0.74462890625,0
57995_000109_Sideline_83,650,16,232,18,0.7412109375,0
57995_000109_Sideline_83,650,16,233,17,0.740234375,0
57995_000109_Sideline_83,448,14,218,16,0.73876953125,0
57995_000109_Sideline_83,797,16,468,17,0.73828125,0
57995_000109_Sideline_83,642,16,329,18,0.73779296875,0
57995_000109_Sideline_83,643,15,329,18,0.73388671875,0
57995_000109_Sideline_83,447,15,218,17,0.72705078125,0
57995_000109_Sideline_83,650,16,233,17,0.71923828125,0
57995_000109_Sideline_83,463,15,203,18,0.71630859375,0
57995_000109_Sideline_83,649,16,411,16,0.7158203125,0
57995_000109_Sideline_83,462,15,203,18,0.71044921875,0
57995_000109_Sideline_83,648,17,410,17,0.70361328125,0
57995_000109_Sideline_83,447,15,218,16,0.7021484375,0
57995_000109_Sideline_84,1105,19,318,17,0.783203125,0
57995_000109_Sideline_84,796,16,467,17,0.7705078125,0
57995_000109_Sideline_84,762,16,142,17,0.76416015625,0
57995_000109_Sideline_84,1106,17,318,17,0.76171875,0
57995_000109_Sideline_84,552,14,161,15,0.7578125,0
57995_000109_Sideline_84,552,14,161,15,0.75146484375,0
57995_000109_Sideline_84,447,14,218,16,0.7509765625,0
57995_000109_Sideline_84,640,16,330,17,0.744140625,0
57995_000109_Sideline_84,762,15,142,16,0.7431640625,0
57995_000109_Sideline_84,649,16,233,18,0.73876953125,0
57995_000109_Sideline_84,762,16,143,16,0.73828125,0
57995_000109_Sideline_84,762,15,143,16,0.73779296875,0
57995_000109_Sideline_84,551,15,160,16,0.7314453125,0
57995_000109_Sideline_84,649,16,233,18,0.72900390625,0
57995_000109_Sideline_84,640,16,330,17,0.728515625,0
57995_000109_Sideline_84,446,15,218,17,0.72705078125,0
57995_000109_Sideline_84,648,17,233,17,0.7265625,0
57995_000109_Sideline_84,797,15,467,17,0.72509765625,0
57995_000109_Sideline_84,552,15,160,17,0.72216796875,0
57995_000109_Sideline_84,649,17,233,18,0.7138671875,0
57995_000109_Sideline_84,447,14,218,16,0.712890625,0
57995_000109_Sideline_84,548,17,433,16,0.70068359375,0
57995_000109_Sideline_85,1106,17,317,18,0.7822265625,0
57995_000109_Sideline_85,553,15,161,15,0.76904296875,0
57995_000109_Sideline_85,763,16,142,16,0.76318359375,0
57995_000109_Sideline_85,554,13,161,15,0.75732421875,0
57995_000109_Sideline_85,796,16,465,17,0.75537109375,0
57995_000109_Sideline_85,1105,17,318,17,0.7529296875,0
57995_000109_Sideline_85,446,14,218,16,0.75244140625,0
57995_000109_Sideline_85,554,14,161,15,0.7470703125,0
57995_000109_Sideline_85,446,14,218,17,0.74462890625,0
57995_000109_Sideline_85,648,17,234,17,0.74462890625,0
57995_000109_Sideline_85,763,16,142,17,0.7421875,0
57995_000109_Sideline_85,638,16,330,17,0.74072265625,0
57995_000109_Sideline_85,638,15,331,16,0.7392578125,0
57995_000109_Sideline_85,639,15,331,16,0.73779296875,0
57995_000109_Sideline_85,648,17,234,16,0.73681640625,0
57995_000109_Sideline_85,554,14,161,15,0.73486328125,0
57995_000109_Sideline_85,762,16,142,16,0.72998046875,0
57995_000109_Sideline_85,446,15,218,17,0.72412109375,0
57995_000109_Sideline_85,795,16,465,17,0.71826171875,0
57995_000109_Sideline_85,552,16,433,17,0.7158203125,0
57995_000109_Sideline_85,460,15,205,16,0.70654296875,0
57995_000109_Sideline_85,460,15,205,17,0.70166015625,0
57995_000109_Sideline_86,1106,17,317,18,0.78564453125,0
57995_000109_Sideline_86,1105,17,317,18,0.78125,0
57995_000109_Sideline_86,557,14,161,15,0.77294921875,0
57995_000109_Sideline_86,796,16,464,17,0.77001953125,0
57995_000109_Sideline_86,445,15,219,15,0.767578125,0
57995_000109_Sideline_86,763,16,142,17,0.76708984375,0
57995_000109_Sideline_86,557,14,160,16,0.76416015625,0
57995_000109_Sideline_86,636,16,331,16,0.76220703125,0
57995_000109_Sideline_86,648,17,234,17,0.7578125,0
57995_000109_Sideline_86,763,16,142,17,0.7529296875,0
57995_000109_Sideline_86,648,16,233,17,0.75048828125,0
57995_000109_Sideline_86,764,16,142,17,0.74560546875,0
57995_000109_Sideline_86,648,17,233,18,0.7392578125,0
57995_000109_Sideline_86,445,15,219,16,0.73681640625,0
57995_000109_Sideline_86,637,15,331,16,0.7353515625,0
57995_000109_Sideline_86,556,15,433,17,0.73291015625,0
57995_000109_Sideline_86,648,17,233,18,0.73291015625,0
57995_000109_Sideline_86,795,16,464,17,0.73193359375,0
57995_000109_Sideline_86,636,16,330,17,0.7314453125,0
57995_000109_Sideline_86,648,15,412,16,0.7265625,0
57995_000109_Sideline_86,460,15,205,16,0.72509765625,0
57995_000109_Sideline_86,636,15,330,18,0.72119140625,0
57995_000109_Sideline_86,647,17,411,17,0.7158203125,0
57995_000109_Sideline_86,647,16,412,16,0.7109375,0
57995_000109_Sideline_86,556,15,433,16,0.70849609375,0
57995_000109_Sideline_86,445,15,218,16,0.7080078125,0
57995_000109_Sideline_86,647,16,412,16,0.70703125,0
57995_000109_Sideline_86,556,15,433,16,0.70458984375,0
57995_000109_Sideline_87,1105,17,317,18,0.783203125,0
57995_000109_Sideline_87,796,16,463,17,0.771484375,0
57995_000109_Sideline_87,559,13,161,15,0.7666015625,0
57995_000109_Sideline_87,635,15,331,16,0.7646484375,0
57995_000109_Sideline_87,445,15,219,15,0.76318359375,0
57995_000109_Sideline_87,795,17,463,17,0.76220703125,0
57995_000109_Sideline_87,558,15,161,15,0.76171875,0
57995_000109_Sideline_87,559,14,161,16,0.74951171875,0
57995_000109_Sideline_87,648,16,233,18,0.74853515625,0
57995_000109_Sideline_87,648,16,233,17,0.748046875,0
57995_000109_Sideline_87,765,15,142,16,0.74755859375,0
57995_000109_Sideline_87,559,14,161,16,0.7470703125,0
57995_000109_Sideline_87,647,17,233,17,0.740234375,0
57995_000109_Sideline_87,445,15,219,16,0.73828125,0
57995_000109_Sideline_87,635,16,331,16,0.73779296875,0
57995_000109_Sideline_87,648,15,234,16,0.736328125,0
57995_000109_Sideline_87,795,16,464,16,0.72314453125,0
57995_000109_Sideline_87,647,16,411,17,0.71826171875,0
57995_000109_Sideline_87,460,15,205,16,0.71142578125,0
57995_000109_Sideline_87,795,17,464,17,0.708984375,0
57995_000109_Sideline_87,646,17,412,16,0.70751953125,0
57995_000109_Sideline_87,445,15,218,16,0.70556640625,0
57995_000109_Sideline_88,1105,17,317,18,0.783203125,0
57995_000109_Sideline_88,795,16,462,18,0.775390625,0
57995_000109_Sideline_88,561,15,161,16,0.771484375,0
57995_000109_Sideline_88,561,14,161,16,0.7666015625,0
57995_000109_Sideline_88,445,14,218,16,0.7626953125,0
57995_000109_Sideline_88,647,16,233,18,0.759765625,0
57995_000109_Sideline_88,765,16,142,16,0.75439453125,0
57995_000109_Sideline_88,647,16,233,18,0.7509765625,0
57995_000109_Sideline_88,633,15,332,16,0.74658203125,0
57995_000109_Sideline_88,561,15,161,16,0.74560546875,0
57995_000109_Sideline_88,796,16,463,17,0.74365234375,0
57995_000109_Sideline_88,445,15,218,17,0.73974609375,0
57995_000109_Sideline_88,561,15,161,16,0.7373046875,0
57995_000109_Sideline_88,633,15,332,16,0.7353515625,0
57995_000109_Sideline_88,313,15,335,16,0.73486328125,0
57995_000109_Sideline_88,646,17,233,17,0.73388671875,0
57995_000109_Sideline_88,632,16,331,17,0.732421875,0
57995_000109_Sideline_88,795,17,463,17,0.7314453125,0
57995_000109_Sideline_88,445,15,218,16,0.73046875,0
57995_000109_Sideline_88,561,15,161,16,0.7294921875,0
57995_000109_Sideline_88,646,16,412,15,0.728515625,0
57995_000109_Sideline_88,459,15,205,16,0.71484375,0
57995_000109_Sideline_88,633,15,331,17,0.71435546875,0
57995_000109_Sideline_88,647,15,411,17,0.70263671875,0
57995_000109_Sideline_89,1104,18,317,18,0.78369140625,0
57995_000109_Sideline_89,795,16,462,16,0.77587890625,0
57995_000109_Sideline_89,1105,17,317,18,0.77099609375,0
57995_000109_Sideline_89,1105,18,316,19,0.76708984375,0
57995_000109_Sideline_89,1105,17,317,18,0.765625,0
57995_000109_Sideline_89,445,14,218,16,0.76513671875,0
57995_000109_Sideline_89,564,13,161,15,0.76220703125,0
57995_000109_Sideline_89,646,17,233,18,0.75830078125,0
57995_000109_Sideline_89,766,16,141,16,0.7568359375,0
57995_000109_Sideline_89,317,15,333,18,0.75439453125,0
57995_000109_Sideline_89,317,15,334,16,0.75048828125,0
57995_000109_Sideline_89,796,16,462,17,0.74462890625,0
57995_000109_Sideline_89,795,17,462,18,0.74462890625,0
57995_000109_Sideline_89,647,16,233,18,0.7412109375,0
57995_000109_Sideline_89,646,16,233,17,0.7412109375,0
57995_000109_Sideline_89,631,15,332,16,0.7373046875,0
57995_000109_Sideline_89,445,15,218,16,0.736328125,0
57995_000109_Sideline_89,631,15,332,16,0.72802734375,0
57995_000109_Sideline_89,631,16,332,16,0.7275390625,0
57995_000109_Sideline_89,646,16,410,16,0.720703125,0
57995_000109_Sideline_89,445,14,218,16,0.720703125,0
57995_000109_Sideline_89,459,15,205,16,0.7197265625,0
57995_000109_Sideline_89,278,15,324,17,0.7177734375,0
57995_000109_Sideline_89,646,16,411,16,0.716796875,0
57995_000109_Sideline_89,645,17,410,17,0.70947265625,0
57995_000109_Sideline_89,646,16,411,16,0.70068359375,0
57995_000109_Sideline_90,1104,18,316,19,0.78564453125,0
57995_000109_Sideline_90,795,17,461,17,0.78173828125,0
57995_000109_Sideline_90,320,15,333,17,0.76513671875,0
57995_000109_Sideline_90,646,15,233,17,0.763671875,0
57995_000109_Sideline_90,445,14,218,15,0.76220703125,0
57995_000109_Sideline_90,645,16,233,17,0.76171875,0
57995_000109_Sideline_90,1105,17,317,18,0.7607421875,0
57995_000109_Sideline_90,566,14,161,15,0.75927734375,0
57995_000109_Sideline_90,566,14,160,16,0.7587890625,0
57995_000109_Sideline_90,795,17,462,16,0.7578125,0
57995_000109_Sideline_90,646,16,233,17,0.75537109375,0
57995_000109_Sideline_90,629,15,333,16,0.74755859375,0
57995_000109_Sideline_90,629,14,333,16,0.74658203125,0
57995_000109_Sideline_90,767,15,141,15,0.7451171875,0
57995_000109_Sideline_90,795,16,461,17,0.7431640625,0
57995_000109_Sideline_90,445,15,218,16,0.74169921875,0
57995_000109_Sideline_90,646,15,410,17,0.7412109375,0
57995_000109_Sideline_90,321,14,333,16,0.736328125,0
57995_000109_Sideline_90,276,14,324,16,0.72705078125,0
57995_000109_Sideline_90,629,15,333,16,0.7265625,0
57995_000109_Sideline_90,444,15,218,16,0.724609375,0
57995_000109_Sideline_90,276,13,324,16,0.72412109375,0
57995_000109_Sideline_90,458,16,204,17,0.72314453125,0
57995_000109_Sideline_90,629,15,333,15,0.72216796875,0
57995_000109_Sideline_90,568,15,432,15,0.72119140625,0
57995_000109_Sideline_90,630,15,333,16,0.71142578125,0
57995_000109_Sideline_90,645,16,411,17,0.71044921875,0
57995_000109_Sideline_90,459,16,204,17,0.708984375,0
57995_000109_Sideline_90,566,14,161,15,0.7060546875,0
57995_000109_Sideline_90,630,14,333,16,0.703125,0
57995_000109_Sideline_91,795,17,461,16,0.787109375,0
57995_000109_Sideline_91,1104,18,316,18,0.78662109375,0
57995_000109_Sideline_91,568,14,160,16,0.78466796875,0
57995_000109_Sideline_91,568,14,160,16,0.77978515625,0
57995_000109_Sideline_91,1105,17,316,18,0.7724609375,0
57995_000109_Sideline_91,324,15,333,16,0.76904296875,0
57995_000109_Sideline_91,767,15,140,16,0.76708984375,0
57995_000109_Sideline_91,645,15,410,17,0.7646484375,0
57995_000109_Sideline_91,795,17,462,16,0.76416015625,0
57995_000109_Sideline_91,645,16,232,18,0.76171875,0
57995_000109_Sideline_91,645,16,409,17,0.76123046875,0
57995_000109_Sideline_91,445,14,217,16,0.755859375,0
57995_000109_Sideline_91,324,15,333,15,0.7529296875,0
57995_000109_Sideline_91,645,16,232,18,0.7529296875,0
57995_000109_Sideline_91,645,16,232,17,0.75146484375,0
57995_000109_Sideline_91,627,15,334,16,0.7509765625,0
57995_000109_Sideline_91,767,16,140,16,0.7470703125,0
57995_000109_Sideline_91,444,15,217,16,0.7451171875,0
57995_000109_Sideline_91,445,15,217,16,0.74267578125,0
57995_000109_Sideline_91,324,16,333,16,0.73876953125,0
57995_000109_Sideline_91,644,17,410,17,0.73828125,0
57995_000109_Sideline_91,272,15,324,16,0.73681640625,0
57995_000109_Sideline_91,627,15,334,15,0.73095703125,0
57995_000109_Sideline_91,644,17,410,18,0.7216796875,0
57995_000109_Sideline_91,272,15,323,18,0.7138671875,0
57995_000109_Sideline_91,627,15,334,15,0.70703125,0
57995_000109_Sideline_91,458,15,205,17,0.70361328125,0
57995_000109_Sideline_92,795,17,461,16,0.7919921875,0
57995_000109_Sideline_92,1104,18,316,18,0.79052734375,0
57995_000109_Sideline_92,570,15,160,16,0.78662109375,0
57995_000109_Sideline_92,1103,19,316,18,0.7841796875,0
57995_000109_Sideline_92,570,14,160,15,0.775390625,0
57995_000109_Sideline_92,643,16,411,16,0.7744140625,0
57995_000109_Sideline_92,644,16,232,17,0.77294921875,0
57995_000109_Sideline_92,327,16,332,16,0.77197265625,0
57995_000109_Sideline_92,571,13,160,16,0.77099609375,0
57995_000109_Sideline_92,444,15,217,16,0.77001953125,0
57995_000109_Sideline_92,570,14,160,16,0.76904296875,0
57995_000109_Sideline_92,767,16,139,16,0.7685546875,0
57995_000109_Sideline_92,625,16,334,17,0.76806640625,0
57995_000109_Sideline_92,644,15,411,16,0.76806640625,0
57995_000109_Sideline_92,1105,17,316,18,0.767578125,0
57995_000109_Sideline_92,644,17,232,18,0.76611328125,0
57995_000109_Sideline_92,643,17,232,18,0.76416015625,0
57995_000109_Sideline_92,1104,17,316,18,0.76318359375,0
57995_000109_Sideline_92,570,14,160,16,0.76025390625,0
57995_000109_Sideline_92,571,13,160,16,0.755859375,0
57995_000109_Sideline_92,794,18,461,17,0.75390625,0
57995_000109_Sideline_92,328,15,332,15,0.75244140625,0
57995_000109_Sideline_92,626,16,335,15,0.7490234375,0
57995_000109_Sideline_92,626,15,334,16,0.74658203125,0
57995_000109_Sideline_92,328,15,332,16,0.736328125,0
57995_000109_Sideline_92,444,15,217,16,0.73583984375,0
57995_000109_Sideline_92,270,15,323,17,0.7333984375,0
57995_000109_Sideline_92,270,14,323,17,0.7294921875,0
57995_000109_Sideline_92,767,17,139,17,0.7255859375,0
57995_000109_Sideline_92,626,15,334,16,0.72021484375,0
57995_000109_Sideline_92,458,16,204,17,0.7177734375,0
57995_000109_Sideline_92,458,16,204,17,0.71533203125,0
57995_000109_Sideline_92,643,17,411,17,0.71435546875,0
57995_000109_Sideline_92,458,15,204,17,0.712890625,0
57995_000109_Sideline_92,643,16,412,16,0.70458984375,0
57995_000109_Sideline_92,270,14,322,18,0.70166015625,0
57995_000109_Sideline_93,1104,18,316,18,0.7900390625,0
57995_000109_Sideline_93,795,17,460,17,0.7900390625,0
57995_000109_Sideline_93,572,15,159,16,0.7685546875,0
57995_000109_Sideline_93,1105,17,317,18,0.76611328125,0
57995_000109_Sideline_93,643,16,232,17,0.7607421875,0
57995_000109_Sideline_93,573,13,160,15,0.75830078125,0
57995_000109_Sideline_93,643,17,232,18,0.7578125,0
57995_000109_Sideline_93,572,14,159,16,0.755859375,0
57995_000109_Sideline_93,768,16,139,15,0.75537109375,0
57995_000109_Sideline_93,444,14,216,16,0.7529296875,0
57995_000109_Sideline_93,643,16,232,17,0.74609375,0
57995_000109_Sideline_93,769,14,139,15,0.7431640625,0
57995_000109_Sideline_93,643,16,232,18,0.73974609375,0
57995_000109_Sideline_93,444,15,216,16,0.7373046875,0
57995_000109_Sideline_93,624,15,336,15,0.72900390625,0
57995_000109_Sideline_93,643,15,411,16,0.72802734375,0
57995_000109_Sideline_93,444,15,217,15,0.72314453125,0
57995_000109_Sideline_93,573,14,160,15,0.71875,0
57995_000109_Sideline_93,267,14,323,17,0.71533203125,0
57995_000109_Sideline_93,625,15,336,15,0.708984375,0
57995_000109_Sideline_93,458,15,204,17,0.70849609375,0
57995_000109_Sideline_93,266,15,323,17,0.70556640625,0
57995_000109_Sideline_94,1104,18,316,18,0.79248046875,0
57995_000109_Sideline_94,795,17,460,17,0.78466796875,0
57995_000109_Sideline_94,1104,18,317,18,0.77099609375,0
57995_000109_Sideline_94,795,17,460,17,0.7685546875,0
57995_000109_Sideline_94,642,16,232,17,0.75439453125,0
57995_000109_Sideline_94,264,14,323,17,0.7509765625,0
57995_000109_Sideline_94,643,15,413,15,0.75,0
57995_000109_Sideline_94,642,16,232,17,0.75,0
57995_000109_Sideline_94,642,15,232,17,0.74951171875,0
57995_000109_Sideline_94,795,16,460,17,0.74267578125,0
57995_000109_Sideline_94,623,15,337,15,0.74072265625,0
57995_000109_Sideline_94,575,13,159,15,0.74072265625,0
57995_000109_Sideline_94,770,14,138,16,0.7392578125,0
57995_000109_Sideline_94,264,15,323,17,0.7353515625,0
57995_000109_Sideline_94,769,16,138,16,0.72119140625,0
57995_000109_Sideline_94,445,14,216,15,0.71875,0
57995_000109_Sideline_94,575,13,159,16,0.71240234375,0
57995_000109_Sideline_94,642,16,414,16,0.71240234375,0
57995_000109_Sideline_94,576,12,159,15,0.70703125,0
57995_000109_Sideline_94,445,15,216,16,0.7060546875,0
57995_000109_Sideline_94,334,16,331,15,0.7041015625,0
57995_000109_Sideline_94,642,16,414,15,0.70361328125,0
57995_000109_Sideline_94,444,15,216,15,0.70166015625,0
57995_000109_Sideline_94,624,14,337,15,0.70068359375,0
57995_000109_Sideline_95,1104,18,316,18,0.78955078125,0
57995_000109_Sideline_95,795,17,460,16,0.783203125,0
57995_000109_Sideline_95,1104,18,317,17,0.76806640625,0
57995_000109_Sideline_95,795,17,460,17,0.7666015625,0
57995_000109_Sideline_95,1105,17,317,17,0.76513671875,0
57995_000109_Sideline_95,641,17,232,17,0.76025390625,0
57995_000109_Sideline_95,641,16,232,17,0.75830078125,0
57995_000109_Sideline_95,641,16,232,16,0.75830078125,0
57995_000109_Sideline_95,261,15,323,17,0.75732421875,0
57995_000109_Sideline_95,622,15,337,16,0.75537109375,0
57995_000109_Sideline_95,261,14,322,18,0.75390625,0
57995_000109_Sideline_95,577,14,158,16,0.75390625,0
57995_000109_Sideline_95,577,14,158,16,0.7529296875,0
57995_000109_Sideline_95,795,16,460,16,0.73974609375,0
57995_000109_Sideline_95,642,16,414,15,0.73681640625,0
57995_000109_Sideline_95,770,15,137,16,0.73046875,0
57995_000109_Sideline_95,623,15,337,15,0.73046875,0
57995_000109_Sideline_95,771,14,137,16,0.7265625,0
57995_000109_Sideline_95,338,15,330,16,0.72412109375,0
57995_000109_Sideline_95,795,17,460,16,0.7236328125,0
57995_000109_Sideline_95,770,16,137,16,0.71826171875,0
57995_000109_Sideline_95,444,15,215,16,0.7138671875,0
57995_000109_Sideline_95,577,14,158,16,0.71337890625,0
57995_000109_Sideline_95,444,16,215,16,0.7080078125,0
57995_000109_Sideline_95,338,15,330,16,0.70458984375,0
57995_000109_Sideline_95,445,15,215,16,0.70361328125,0
57995_000109_Sideline_96,1105,18,316,18,0.79345703125,0
57995_000109_Sideline_96,795,17,460,17,0.78369140625,0
57995_000109_Sideline_96,1105,17,317,18,0.76904296875,0
57995_000109_Sideline_96,795,17,461,16,0.7685546875,0
57995_000109_Sideline_96,641,15,232,17,0.763671875,0
57995_000109_Sideline_96,641,16,232,18,0.76171875,0
57995_000109_Sideline_96,641,16,232,18,0.76123046875,0
57995_000109_Sideline_96,771,16,136,17,0.75439453125,0
57995_000109_Sideline_96,1105,18,317,18,0.75390625,0
57995_000109_Sideline_96,258,15,322,17,0.7529296875,0
57995_000109_Sideline_96,580,13,156,16,0.7470703125,0
57995_000109_Sideline_96,772,14,136,17,0.74658203125,0
57995_000109_Sideline_96,622,14,338,15,0.744140625,0
57995_000109_Sideline_96,796,16,460,16,0.74169921875,0
57995_000109_Sideline_96,580,13,157,15,0.7412109375,0
57995_000109_Sideline_96,445,15,214,17,0.7294921875,0
57995_000109_Sideline_96,445,15,215,15,0.72314453125,0
57995_000109_Sideline_96,642,15,414,16,0.72314453125,0
57995_000109_Sideline_96,445,15,215,16,0.72119140625,0
57995_000109_Sideline_96,772,15,137,16,0.7080078125,0
57995_000109_Sideline_96,772,14,137,16,0.7060546875,0
57995_000109_Sideline_96,342,15,329,16,0.7041015625,0
57995_000109_Sideline_96,622,14,338,16,0.70361328125,0
57995_000109_Sideline_97,1105,18,316,18,0.78955078125,0
57995_000109_Sideline_97,795,17,460,17,0.7880859375,0
57995_000109_Sideline_97,1104,18,316,18,0.783203125,0
57995_000109_Sideline_97,795,17,460,17,0.775390625,0
57995_000109_Sideline_97,772,15,135,17,0.76953125,0
57995_000109_Sideline_97,640,17,232,17,0.765625,0
57995_000109_Sideline_97,640,16,232,17,0.7626953125,0
57995_000109_Sideline_97,640,16,232,16,0.755859375,0
57995_000109_Sideline_97,795,16,460,17,0.75048828125,0
57995_000109_Sideline_97,773,14,136,16,0.75,0
57995_000109_Sideline_97,1105,17,317,17,0.74755859375,0
57995_000109_Sideline_97,255,14,322,17,0.74609375,0
57995_000109_Sideline_97,445,16,213,17,0.7421875,0
57995_000109_Sideline_97,582,14,155,16,0.7392578125,0
57995_000109_Sideline_97,445,15,214,16,0.73388671875,0
57995_000109_Sideline_97,772,15,136,16,0.73388671875,0
57995_000109_Sideline_97,582,14,156,16,0.7275390625,0
57995_000109_Sideline_97,621,14,338,16,0.724609375,0
57995_000109_Sideline_97,446,15,214,16,0.7216796875,0
57995_000109_Sideline_97,582,14,156,16,0.71923828125,0
57995_000109_Sideline_97,445,16,214,16,0.7177734375,0
57995_000109_Sideline_97,346,15,329,16,0.7080078125,0
57995_000109_Sideline_98,795,17,460,17,0.78857421875,0
57995_000109_Sideline_98,1104,18,316,18,0.7880859375,0
57995_000109_Sideline_98,773,16,135,16,0.771484375,0
57995_000109_Sideline_98,639,16,232,16,0.76708984375,0
57995_000109_Sideline_98,252,15,322,17,0.76708984375,0
57995_000109_Sideline_98,252,16,322,17,0.7646484375,0
57995_000109_Sideline_98,1105,18,316,18,0.7646484375,0
57995_000109_Sideline_98,639,16,232,16,0.759765625,0
57995_000109_Sideline_98,795,17,460,17,0.75634765625,0
57995_000109_Sideline_98,252,16,322,17,0.75048828125,0
57995_000109_Sideline_98,773,16,135,16,0.74609375,0
57995_000109_Sideline_98,1105,17,316,18,0.7451171875,0
57995_000109_Sideline_98,585,14,155,15,0.74365234375,0
57995_000109_Sideline_98,445,16,213,17,0.74267578125,0
57995_000109_Sideline_98,445,16,213,17,0.73779296875,0
57995_000109_Sideline_98,349,15,329,17,0.73681640625,0
57995_000109_Sideline_98,639,15,232,16,0.734375,0
57995_000109_Sideline_98,618,15,338,16,0.72998046875,0
57995_000109_Sideline_98,642,15,415,16,0.7216796875,0
57995_000109_Sideline_98,585,15,155,15,0.71533203125,0
57995_000109_Sideline_98,618,15,338,16,0.7119140625,0
57995_000109_Sideline_98,585,14,155,15,0.70556640625,0
57995_000109_Sideline_99,795,17,460,17,0.7939453125,0
57995_000109_Sideline_99,1104,18,316,18,0.78076171875,0
57995_000109_Sideline_99,774,16,134,17,0.76171875,0
57995_000109_Sideline_99,1105,18,316,18,0.755859375,0
57995_000109_Sideline_99,587,15,154,14,0.75537109375,0
57995_000109_Sideline_99,248,16,322,17,0.75390625,0
57995_000109_Sideline_99,638,16,233,17,0.7490234375,0
57995_000109_Sideline_99,639,16,232,18,0.748046875,0
57995_000109_Sideline_99,249,15,322,17,0.74365234375,0
57995_000109_Sideline_99,353,15,329,16,0.73974609375,0
57995_000109_Sideline_99,445,16,212,18,0.73779296875,0
57995_000109_Sideline_99,446,15,212,17,0.73388671875,0
57995_000109_Sideline_99,446,15,213,16,0.73046875,0
57995_000109_Sideline_99,616,15,338,16,0.72998046875,0
57995_000109_Sideline_99,1105,17,316,18,0.72802734375,0
57995_000109_Sideline_99,638,16,232,18,0.72412109375,0
57995_000109_Sideline_99,639,15,233,16,0.71923828125,0
57995_000109_Sideline_99,795,16,460,17,0.71533203125,0
57995_000109_Sideline_99,587,14,154,15,0.7138671875,0
57995_000109_Sideline_99,616,15,339,15,0.71142578125,0
57995_000109_Sideline_99,587,14,154,14,0.70654296875,0
57995_000109_Sideline_99,616,16,338,16,0.70556640625,0
57995_000109_Sideline_99,642,15,416,15,0.70458984375,0
57995_000109_Sideline_100,1104,18,316,17,0.78515625,0
57995_000109_Sideline_100,794,17,460,17,0.78076171875,0
57995_000109_Sideline_100,775,15,134,17,0.7734375,0
57995_000109_Sideline_100,638,15,232,18,0.76611328125,0
57995_000109_Sideline_100,637,16,232,18,0.76416015625,0
57995_000109_Sideline_100,246,15,322,16,0.75146484375,0
57995_000109_Sideline_100,445,16,212,17,0.7451171875,0
