,video_frame,left,width,top,height,conf
4263,57906_000718_Endzone_229,570,22,159,24,0.76416015625
4264,57906_000718_Endzone_229,297,23,177,24,0.75830078125
4265,57906_000718_Endzone_229,478,24,261,23,0.74072265625
4266,57906_000718_Endzone_229,845,20,271,19,0.69775390625
4267,57906_000718_Endzone_229,425,22,206,25,0.66162109375
4268,57906_000718_Endzone_229,556,25,411,25,0.65966796875
4269,57906_000718_Endzone_229,732,22,335,21,0.65380859375
4270,57906_000718_Endzone_229,809,18,286,21,0.62841796875
4271,57906_000718_Endzone_229,1215,23,44,29,0.62060546875
4272,57906_000718_Endzone_229,520,27,466,25,0.6015625
4273,57906_000718_Endzone_229,541,24,374,28,0.5869140625
4274,57906_000718_Endzone_229,672,24,429,24,0.58642578125
4275,57906_000718_Endzone_229,255,26,625,22,0.58544921875
4276,57906_000718_Endzone_229,942,20,80,22,0.52685546875
4277,57906_000718_Endzone_229,473,22,299,21,0.5224609375
4278,57906_000718_Endzone_229,623,15,211,18,0.47705078125
4279,57906_000718_Endzone_230,470,25,185,23,0.79833984375
4280,57906_000718_Endzone_230,714,23,200,26,0.7978515625
4281,57906_000718_Endzone_230,294,23,175,23,0.7802734375
4282,57906_000718_Endzone_230,569,23,157,25,0.77685546875
4283,57906_000718_Endzone_230,790,22,48,28,0.7587890625
4284,57906_000718_Endzone_230,478,23,259,22,0.75
4285,57906_000718_Endzone_230,731,23,335,21,0.7470703125
4286,57906_000718_Endzone_230,539,28,375,28,0.6865234375
4287,57906_000718_Endzone_230,553,24,412,24,0.67578125
4288,57906_000718_Endzone_230,846,21,270,20,0.67333984375
4289,57906_000718_Endzone_230,810,18,286,21,0.62841796875
4290,57906_000718_Endzone_230,618,22,413,26,0.60400390625
4291,57906_000718_Endzone_230,249,27,625,23,0.60009765625
4292,57906_000718_Endzone_230,422,25,206,27,0.5908203125
4293,57906_000718_Endzone_230,1208,23,45,28,0.5478515625
4294,57906_000718_Endzone_230,622,19,209,22,0.51904296875
4295,57906_000718_Endzone_230,929,23,81,21,0.4873046875
4296,57906_000718_Endzone_230,515,27,466,25,0.48193359375
4297,57906_000718_Endzone_230,467,21,295,23,0.44482421875
4298,57906_000718_Endzone_230,929,23,82,20,0.393798828125
4299,57906_000718_Endzone_230,668,26,428,26,0.37939453125
4300,57906_000718_Endzone_231,470,23,185,23,0.80126953125
4301,57906_000718_Endzone_231,787,22,52,27,0.79443359375
4302,57906_000718_Endzone_231,716,24,201,27,0.77880859375
4303,57906_000718_Endzone_231,568,23,155,24,0.77783203125
4304,57906_000718_Endzone_231,291,24,175,23,0.76416015625
4305,57906_000718_Endzone_231,728,23,335,20,0.74072265625
4306,57906_000718_Endzone_231,478,23,258,22,0.73388671875
4307,57906_000718_Endzone_231,621,21,208,22,0.7197265625
4308,57906_000718_Endzone_231,847,22,270,20,0.7021484375
4309,57906_000718_Endzone_231,537,26,377,28,0.66845703125
4310,57906_000718_Endzone_231,1204,23,45,28,0.6484375
4311,57906_000718_Endzone_231,919,23,82,23,0.638671875
4312,57906_000718_Endzone_231,465,20,299,20,0.6376953125
4313,57906_000718_Endzone_231,246,24,625,23,0.63720703125
4314,57906_000718_Endzone_231,423,24,205,26,0.63720703125
4315,57906_000718_Endzone_231,510,27,466,26,0.59375
4316,57906_000718_Endzone_231,811,19,285,23,0.59326171875
4317,57906_000718_Endzone_231,549,25,413,24,0.5556640625
4318,57906_000718_Endzone_231,664,27,430,27,0.53857421875
4319,57906_000718_Endzone_231,612,24,413,27,0.5029296875
4320,57906_000718_Endzone_232,470,23,184,23,0.79638671875
4321,57906_000718_Endzone_232,568,22,153,24,0.78759765625
4322,57906_000718_Endzone_232,787,21,57,26,0.78125
4323,57906_000718_Endzone_232,718,25,202,27,0.77783203125
4324,57906_000718_Endzone_232,290,23,174,21,0.76708984375
4325,57906_000718_Endzone_232,623,21,207,20,0.7421875
4326,57906_000718_Endzone_232,850,21,270,20,0.7333984375
4327,57906_000718_Endzone_232,478,24,258,22,0.7314453125
4328,57906_000718_Endzone_232,726,21,335,19,0.72509765625
4329,57906_000718_Endzone_232,1198,24,47,26,0.68017578125
4330,57906_000718_Endzone_232,505,31,466,27,0.6640625
4331,57906_000718_Endzone_232,424,24,203,26,0.65478515625
4332,57906_000718_Endzone_232,242,23,625,22,0.654296875
4333,57906_000718_Endzone_232,460,22,299,21,0.64404296875
4334,57906_000718_Endzone_232,910,21,84,21,0.62646484375
4335,57906_000718_Endzone_232,533,27,378,27,0.61669921875
4336,57906_000718_Endzone_232,812,18,287,21,0.56689453125
4337,57906_000718_Endzone_232,546,26,412,28,0.469482421875
4338,57906_000718_Endzone_232,661,25,434,26,0.4072265625
4339,57906_000718_Endzone_233,567,23,152,24,0.79833984375
4340,57906_000718_Endzone_233,468,25,184,23,0.79052734375
4341,57906_000718_Endzone_233,288,23,174,20,0.77001953125
4342,57906_000718_Endzone_233,722,24,202,29,0.76416015625
4343,57906_000718_Endzone_233,784,23,60,28,0.7578125
4344,57906_000718_Endzone_233,624,22,206,21,0.74169921875
4345,57906_000718_Endzone_233,478,24,256,24,0.73876953125
4346,57906_000718_Endzone_233,721,21,334,20,0.7119140625
4347,57906_000718_Endzone_233,850,22,270,20,0.70654296875
4348,57906_000718_Endzone_233,501,29,465,27,0.70263671875
4349,57906_000718_Endzone_233,456,22,301,22,0.66796875
4350,57906_000718_Endzone_233,1193,24,47,28,0.66064453125
4351,57906_000718_Endzone_233,426,22,202,23,0.65234375
4352,57906_000718_Endzone_233,237,24,625,22,0.5771484375
4353,57906_000718_Endzone_233,812,19,287,22,0.5546875
4354,57906_000718_Endzone_233,542,28,413,29,0.54833984375
4355,57906_000718_Endzone_233,531,26,379,27,0.53125
4356,57906_000718_Endzone_233,898,23,84,22,0.42724609375
4357,57906_000718_Endzone_233,898,23,85,21,0.423095703125
4358,57906_000718_Endzone_233,660,22,434,25,0.39306640625
4359,57906_000718_Endzone_233,647,32,437,25,0.32568359375
4360,57906_000718_Endzone_233,605,22,414,27,0.265380859375
4361,57906_000718_Endzone_234,567,22,151,25,0.8017578125
4362,57906_000718_Endzone_234,468,24,184,22,0.78759765625
4363,57906_000718_Endzone_234,782,23,63,29,0.77734375
4364,57906_000718_Endzone_234,725,24,203,29,0.7724609375
4365,57906_000718_Endzone_234,719,21,333,20,0.75732421875
4366,57906_000718_Endzone_234,478,24,256,24,0.75537109375
4367,57906_000718_Endzone_234,625,22,205,22,0.75537109375
4368,57906_000718_Endzone_234,427,22,202,23,0.74609375
4369,57906_000718_Endzone_234,497,29,465,27,0.744140625
4370,57906_000718_Endzone_234,285,24,173,22,0.7412109375
4371,57906_000718_Endzone_234,1189,24,49,27,0.71435546875
4372,57906_000718_Endzone_234,852,21,270,20,0.68994140625
4373,57906_000718_Endzone_234,452,23,300,22,0.6875
4374,57906_000718_Endzone_234,230,26,624,24,0.609375
4375,57906_000718_Endzone_234,539,28,412,30,0.59716796875
4376,57906_000718_Endzone_234,529,25,380,28,0.56884765625
4377,57906_000718_Endzone_234,812,20,288,23,0.5576171875
4378,57906_000718_Endzone_234,887,23,86,22,0.496826171875
4379,57906_000718_Endzone_234,598,24,415,26,0.46923828125
4380,57906_000718_Endzone_234,656,26,437,25,0.3876953125
4381,57906_000718_Endzone_234,887,23,86,22,0.38525390625
4382,57906_000718_Endzone_235,566,22,150,25,0.7978515625
4383,57906_000718_Endzone_235,781,21,67,28,0.78369140625
4384,57906_000718_Endzone_235,467,23,183,23,0.78076171875
4385,57906_000718_Endzone_235,626,23,204,21,0.765625
4386,57906_000718_Endzone_235,727,25,205,29,0.765625
4387,57906_000718_Endzone_235,716,21,332,20,0.76025390625
4388,57906_000718_Endzone_235,283,24,173,22,0.75146484375
4389,57906_000718_Endzone_235,478,24,255,24,0.75048828125
4390,57906_000718_Endzone_235,1183,24,50,27,0.7255859375
4391,57906_000718_Endzone_235,854,21,271,20,0.72314453125
4392,57906_000718_Endzone_235,426,23,202,25,0.6923828125
4393,57906_000718_Endzone_235,493,29,465,27,0.68408203125
4394,57906_000718_Endzone_235,446,22,302,21,0.66162109375
4395,57906_000718_Endzone_235,877,20,86,21,0.6357421875
4396,57906_000718_Endzone_235,227,24,625,22,0.6337890625
4397,57906_000718_Endzone_235,813,20,288,23,0.591796875
4398,57906_000718_Endzone_235,523,25,383,26,0.51318359375
4399,57906_000718_Endzone_235,536,26,414,29,0.459228515625
4400,57906_000718_Endzone_235,595,23,415,25,0.388671875
4401,57906_000718_Endzone_235,655,23,436,24,0.372802734375
4402,57906_000718_Endzone_236,467,23,182,24,0.79443359375
4403,57906_000718_Endzone_236,566,22,149,25,0.779296875
4404,57906_000718_Endzone_236,780,22,72,28,0.7724609375
4405,57906_000718_Endzone_236,629,22,203,21,0.77001953125
4406,57906_000718_Endzone_236,713,21,331,20,0.76953125
4407,57906_000718_Endzone_236,854,23,271,20,0.755859375
4408,57906_000718_Endzone_236,1180,22,51,27,0.75537109375
4409,57906_000718_Endzone_236,282,22,173,21,0.75439453125
4410,57906_000718_Endzone_236,731,24,206,29,0.7421875
4411,57906_000718_Endzone_236,478,24,256,24,0.7392578125
4412,57906_000718_Endzone_236,427,23,203,24,0.70947265625
4413,57906_000718_Endzone_236,814,20,289,23,0.6865234375
4414,57906_000718_Endzone_236,443,22,302,21,0.6826171875
4415,57906_000718_Endzone_236,530,24,416,27,0.66064453125
4416,57906_000718_Endzone_236,223,23,625,21,0.6513671875
4417,57906_000718_Endzone_236,865,22,87,20,0.62109375
4418,57906_000718_Endzone_236,490,27,466,26,0.578125
4419,57906_000718_Endzone_236,520,25,382,28,0.5673828125
4420,57906_000718_Endzone_236,591,24,415,25,0.368408203125
4421,57906_000718_Endzone_237,466,24,181,24,0.79345703125
4422,57906_000718_Endzone_237,1174,24,52,27,0.79150390625
4423,57906_000718_Endzone_237,779,21,76,28,0.78759765625
4424,57906_000718_Endzone_237,630,22,201,22,0.7783203125
4425,57906_000718_Endzone_237,711,21,330,20,0.76416015625
4426,57906_000718_Endzone_237,280,23,173,20,0.759765625
4427,57906_000718_Endzone_237,855,23,271,22,0.755859375
4428,57906_000718_Endzone_237,735,24,207,28,0.7470703125
4429,57906_000718_Endzone_237,480,23,256,25,0.7314453125
4430,57906_000718_Endzone_237,428,23,206,25,0.7080078125
4431,57906_000718_Endzone_237,816,19,289,22,0.705078125
4432,57906_000718_Endzone_237,566,19,147,24,0.69677734375
4433,57906_000718_Endzone_237,438,23,302,22,0.65771484375
4434,57906_000718_Endzone_237,488,26,465,27,0.62060546875
4435,57906_000718_Endzone_237,219,22,624,22,0.6123046875
4436,57906_000718_Endzone_237,526,24,416,27,0.60546875
4437,57906_000718_Endzone_237,517,26,383,28,0.5751953125
4438,57906_000718_Endzone_237,855,20,88,19,0.53466796875
4439,57906_000718_Endzone_237,649,23,438,24,0.322021484375
4440,57906_000718_Endzone_238,777,22,79,27,0.78662109375
4441,57906_000718_Endzone_238,466,22,180,22,0.77978515625
4442,57906_000718_Endzone_238,633,22,201,22,0.7685546875
4443,57906_000718_Endzone_238,708,21,329,19,0.75439453125
4444,57906_000718_Endzone_238,279,22,172,20,0.75048828125
4445,57906_000718_Endzone_238,857,22,271,22,0.74609375
4446,57906_000718_Endzone_238,1170,23,54,26,0.7451171875
4447,57906_000718_Endzone_238,430,22,207,24,0.72998046875
4448,57906_000718_Endzone_238,817,18,289,22,0.71044921875
4449,57906_000718_Endzone_238,739,23,207,28,0.70654296875
4450,57906_000718_Endzone_238,481,29,466,27,0.6982421875
4451,57906_000718_Endzone_238,481,22,256,24,0.68115234375
4452,57906_000718_Endzone_238,435,23,303,22,0.59130859375
4453,57906_000718_Endzone_238,566,16,147,21,0.57666015625
4454,57906_000718_Endzone_238,522,21,418,25,0.56787109375
4455,57906_000718_Endzone_238,215,23,624,21,0.5576171875
4456,57906_000718_Endzone_238,511,27,384,27,0.51220703125
4457,57906_000718_Endzone_238,845,20,87,19,0.50927734375
4458,57906_000718_Endzone_238,567,15,147,21,0.44873046875
4459,57906_000718_Endzone_238,591,25,397,24,0.42529296875
4460,57906_000718_Endzone_238,647,21,437,23,0.315185546875
4461,57906_000718_Endzone_239,776,20,82,28,0.78369140625
4462,57906_000718_Endzone_239,634,21,200,22,0.77734375
4463,57906_000718_Endzone_239,465,23,178,22,0.77392578125
4464,57906_000718_Endzone_239,277,23,171,20,0.76171875
4465,57906_000718_Endzone_239,705,21,328,20,0.75146484375
4466,57906_000718_Endzone_239,859,21,271,22,0.7255859375
4467,57906_000718_Endzone_239,431,21,208,24,0.724609375
4468,57906_000718_Endzone_239,741,24,207,27,0.7177734375
4469,57906_000718_Endzone_239,817,19,290,21,0.69775390625
4470,57906_000718_Endzone_239,482,23,255,24,0.6796875
4471,57906_000718_Endzone_239,1165,24,55,28,0.6689453125
4472,57906_000718_Endzone_239,478,28,465,27,0.658203125
4473,57906_000718_Endzone_239,430,21,304,20,0.6162109375
4474,57906_000718_Endzone_239,210,23,623,23,0.615234375
4475,57906_000718_Endzone_239,566,18,147,19,0.5654296875
4476,57906_000718_Endzone_239,586,26,396,24,0.5654296875
4477,57906_000718_Endzone_239,832,20,88,20,0.5029296875
4478,57906_000718_Endzone_239,566,16,147,19,0.3828125
4479,57906_000718_Endzone_239,645,25,432,22,0.256591796875
4480,57906_000718_Endzone_240,635,21,199,23,0.78564453125
4481,57906_000718_Endzone_240,775,21,86,28,0.78173828125
4482,57906_000718_Endzone_240,464,22,177,21,0.75830078125
4483,57906_000718_Endzone_240,702,21,327,20,0.755859375
4484,57906_000718_Endzone_240,276,22,170,20,0.7548828125
4485,57906_000718_Endzone_240,472,30,463,29,0.73046875
4486,57906_000718_Endzone_240,745,24,208,27,0.716796875
4487,57906_000718_Endzone_240,860,21,271,21,0.70458984375
4488,57906_000718_Endzone_240,432,22,209,24,0.70263671875
4489,57906_000718_Endzone_240,426,23,302,21,0.6962890625
4490,57906_000718_Endzone_240,482,23,255,23,0.6943359375
4491,57906_000718_Endzone_240,1160,24,57,28,0.6787109375
4492,57906_000718_Endzone_240,818,19,291,20,0.6083984375
4493,57906_000718_Endzone_240,820,22,88,22,0.603515625
4494,57906_000718_Endzone_240,206,22,623,22,0.5537109375
4495,57906_000718_Endzone_240,566,22,147,19,0.52197265625
4496,57906_000718_Endzone_240,582,25,397,22,0.42919921875
4497,57906_000718_Endzone_240,516,19,421,25,0.427734375
4498,57906_000718_Endzone_240,820,22,89,20,0.42041015625
4499,57906_000718_Endzone_240,498,23,386,27,0.35546875
4500,57906_000718_Endzone_241,636,22,199,22,0.78662109375
4501,57906_000718_Endzone_241,463,23,175,21,0.7578125
4502,57906_000718_Endzone_241,273,23,169,21,0.75537109375
4503,57906_000718_Endzone_241,700,20,326,20,0.74462890625
4504,57906_000718_Endzone_241,772,20,88,28,0.74169921875
4505,57906_000718_Endzone_241,747,25,209,26,0.7265625
4506,57906_000718_Endzone_241,484,21,255,23,0.7138671875
4507,57906_000718_Endzone_241,468,30,464,29,0.7001953125
4508,57906_000718_Endzone_241,860,21,271,20,0.69384765625
4509,57906_000718_Endzone_241,433,22,210,25,0.68798828125
4510,57906_000718_Endzone_241,200,24,622,22,0.65234375
4511,57906_000718_Endzone_241,1155,24,59,27,0.6259765625
4512,57906_000718_Endzone_241,818,19,291,22,0.62451171875
4513,57906_000718_Endzone_241,577,25,396,24,0.6171875
4514,57906_000718_Endzone_241,571,18,146,22,0.583984375
4515,57906_000718_Endzone_241,810,21,91,21,0.52001953125
4516,57906_000718_Endzone_241,422,23,302,22,0.5009765625
4517,57906_000718_Endzone_241,809,21,90,22,0.42431640625
4518,57906_000718_Endzone_241,510,21,387,23,0.26123046875
4519,57906_000718_Endzone_242,1149,26,62,26,0.78662109375
4520,57906_000718_Endzone_242,463,22,174,21,0.7705078125
4521,57906_000718_Endzone_242,638,22,198,23,0.76513671875
4522,57906_000718_Endzone_242,271,24,168,22,0.76513671875
4523,57906_000718_Endzone_242,696,21,325,20,0.7607421875
4524,57906_000718_Endzone_242,750,25,209,28,0.7548828125
4525,57906_000718_Endzone_242,771,20,92,28,0.73681640625
4526,57906_000718_Endzone_242,435,21,212,24,0.734375
4527,57906_000718_Endzone_242,567,21,145,25,0.72998046875
4528,57906_000718_Endzone_242,860,22,271,20,0.69580078125
4529,57906_000718_Endzone_242,485,21,253,23,0.68115234375
4530,57906_000718_Endzone_242,195,23,621,22,0.65966796875
4531,57906_000718_Endzone_242,418,22,303,21,0.625
4532,57906_000718_Endzone_242,817,20,293,20,0.59814453125
4533,57906_000718_Endzone_242,466,26,466,27,0.587890625
4534,57906_000718_Endzone_242,574,25,397,23,0.544921875
4535,57906_000718_Endzone_242,634,25,429,24,0.3955078125
4536,57906_000718_Endzone_242,507,20,388,22,0.340087890625
4537,57906_000718_Endzone_242,798,20,92,20,0.3134765625
4538,57906_000718_Endzone_242,797,20,91,22,0.252685546875
4539,57906_000718_Endzone_243,1147,24,63,27,0.7705078125
4540,57906_000718_Endzone_243,463,23,172,22,0.7685546875
4541,57906_000718_Endzone_243,567,21,144,24,0.7587890625
4542,57906_000718_Endzone_243,638,23,198,22,0.7578125
4543,57906_000718_Endzone_243,694,21,323,20,0.74951171875
4544,57906_000718_Endzone_243,271,23,166,21,0.748046875
4545,57906_000718_Endzone_243,460,29,465,28,0.7392578125
4546,57906_000718_Endzone_243,486,22,254,23,0.70849609375
4547,57906_000718_Endzone_243,753,24,210,27,0.70703125
4548,57906_000718_Endzone_243,191,23,621,22,0.701171875
4549,57906_000718_Endzone_243,436,20,211,25,0.68359375
4550,57906_000718_Endzone_243,413,24,303,22,0.64404296875
4551,57906_000718_Endzone_243,770,19,94,28,0.62451171875
4552,57906_000718_Endzone_243,570,25,397,24,0.62353515625
4553,57906_000718_Endzone_243,860,22,271,20,0.60498046875
4554,57906_000718_Endzone_243,818,19,295,21,0.5673828125
4555,57906_000718_Endzone_243,872,18,288,22,0.374755859375
4556,57906_000718_Endzone_243,502,20,392,22,0.36083984375
4557,57906_000718_Endzone_243,631,25,430,25,0.33544921875
4558,57906_000718_Endzone_244,568,22,143,24,0.7783203125
4559,57906_000718_Endzone_244,639,24,198,23,0.76611328125
4560,57906_000718_Endzone_244,462,23,171,21,0.76318359375
4561,57906_000718_Endzone_244,1142,24,65,28,0.76171875
4562,57906_000718_Endzone_244,756,26,211,27,0.7578125
4563,57906_000718_Endzone_244,691,21,321,20,0.75732421875
4564,57906_000718_Endzone_244,271,23,164,22,0.74560546875
4565,57906_000718_Endzone_244,187,23,620,23,0.701171875
4566,57906_000718_Endzone_244,456,28,465,28,0.69921875
4567,57906_000718_Endzone_244,487,23,253,24,0.6923828125
4568,57906_000718_Endzone_244,565,25,397,24,0.6875
4569,57906_000718_Endzone_244,410,22,304,21,0.68359375
4570,57906_000718_Endzone_244,436,21,211,25,0.6416015625
4571,57906_000718_Endzone_244,818,20,295,23,0.62744140625
4572,57906_000718_Endzone_244,859,21,272,19,0.60302734375
4573,57906_000718_Endzone_244,631,22,430,24,0.47216796875
4574,57906_000718_Endzone_244,760,24,98,27,0.4541015625
4575,57906_000718_Endzone_244,498,20,394,21,0.4541015625
4576,57906_000718_Endzone_245,567,23,143,23,0.7626953125
4577,57906_000718_Endzone_245,463,21,170,21,0.76171875
4578,57906_000718_Endzone_245,687,21,319,19,0.74462890625
4579,57906_000718_Endzone_245,269,23,163,22,0.736328125
4580,57906_000718_Endzone_245,642,22,198,24,0.7353515625
4581,57906_000718_Endzone_245,761,23,212,25,0.73291015625
4582,57906_000718_Endzone_245,1139,23,66,29,0.72607421875
4583,57906_000718_Endzone_245,488,22,254,23,0.6826171875
4584,57906_000718_Endzone_245,181,24,620,22,0.66943359375
4585,57906_000718_Endzone_245,859,21,272,19,0.65380859375
4586,57906_000718_Endzone_245,406,22,303,20,0.640625
4587,57906_000718_Endzone_245,753,24,100,24,0.63037109375
4588,57906_000718_Endzone_245,817,20,295,22,0.603515625
4589,57906_000718_Endzone_245,438,21,213,23,0.560546875
4590,57906_000718_Endzone_245,562,24,398,24,0.56005859375
4591,57906_000718_Endzone_245,452,28,467,27,0.53662109375
4592,57906_000718_Endzone_245,629,21,428,26,0.51904296875
4593,57906_000718_Endzone_245,772,15,92,23,0.326416015625
4594,57906_000718_Endzone_245,770,17,93,23,0.276611328125
4595,57906_000718_Endzone_246,567,23,143,23,0.76953125
4596,57906_000718_Endzone_246,463,21,169,21,0.74560546875
4597,57906_000718_Endzone_246,685,20,316,21,0.74072265625
4598,57906_000718_Endzone_246,764,24,212,26,0.7353515625
4599,57906_000718_Endzone_246,643,22,199,23,0.73388671875
4600,57906_000718_Endzone_246,490,22,253,24,0.7333984375
4601,57906_000718_Endzone_246,268,22,161,21,0.73291015625
4602,57906_000718_Endzone_246,176,24,618,24,0.71435546875
4603,57906_000718_Endzone_246,1135,22,69,27,0.68994140625
4604,57906_000718_Endzone_246,858,22,273,19,0.6552734375
4605,57906_000718_Endzone_246,625,22,428,26,0.6513671875
4606,57906_000718_Endzone_246,401,23,303,20,0.6103515625
4607,57906_000718_Endzone_246,747,20,103,22,0.56689453125
4608,57906_000718_Endzone_246,556,27,397,25,0.556640625
4609,57906_000718_Endzone_246,817,20,295,20,0.5439453125
4610,57906_000718_Endzone_246,446,30,466,28,0.5166015625
4611,57906_000718_Endzone_246,438,22,213,22,0.48388671875
4612,57906_000718_Endzone_246,763,16,92,21,0.3251953125
4613,57906_000718_Endzone_247,567,24,143,23,0.76953125
4614,57906_000718_Endzone_247,682,21,314,21,0.75
4615,57906_000718_Endzone_247,462,20,168,21,0.74951171875
4616,57906_000718_Endzone_247,643,23,199,23,0.74755859375
4617,57906_000718_Endzone_247,266,22,160,21,0.7470703125
4618,57906_000718_Endzone_247,490,23,253,24,0.7392578125
4619,57906_000718_Endzone_247,767,24,212,25,0.71533203125
4620,57906_000718_Endzone_247,171,25,618,24,0.681640625
4621,57906_000718_Endzone_247,397,22,302,23,0.67822265625
4622,57906_000718_Endzone_247,857,23,274,19,0.666015625
4623,57906_000718_Endzone_247,1128,26,71,28,0.64892578125
4624,57906_000718_Endzone_247,622,22,425,27,0.64013671875
4625,57906_000718_Endzone_247,551,27,399,23,0.61474609375
4626,57906_000718_Endzone_247,438,23,214,24,0.59814453125
4627,57906_000718_Endzone_247,815,20,295,20,0.4541015625
4628,57906_000718_Endzone_247,740,20,107,23,0.3671875
4629,57906_000718_Endzone_247,752,18,91,23,0.316162109375
4630,57906_000718_Endzone_248,567,23,143,22,0.7763671875
4631,57906_000718_Endzone_248,264,23,159,21,0.755859375
4632,57906_000718_Endzone_248,645,21,199,23,0.75390625
4633,57906_000718_Endzone_248,461,21,168,21,0.7529296875
4634,57906_000718_Endzone_248,679,21,311,21,0.75
4635,57906_000718_Endzone_248,491,22,253,24,0.748046875
4636,57906_000718_Endzone_248,167,24,617,24,0.7109375
4637,57906_000718_Endzone_248,770,23,213,23,0.71044921875
4638,57906_000718_Endzone_248,1125,23,73,28,0.69970703125
4639,57906_000718_Endzone_248,549,24,399,23,0.63720703125
4640,57906_000718_Endzone_248,394,22,301,21,0.6298828125
4641,57906_000718_Endzone_248,439,23,213,25,0.58984375
4642,57906_000718_Endzone_248,857,23,276,19,0.58740234375
4643,57906_000718_Endzone_248,620,18,426,23,0.58740234375
4644,57906_000718_Endzone_248,815,18,293,22,0.47314453125
4645,57906_000718_Endzone_248,745,22,91,23,0.43212890625
4646,57906_000718_Endzone_249,567,23,142,23,0.78955078125
4647,57906_000718_Endzone_249,645,22,198,23,0.76953125
4648,57906_000718_Endzone_249,263,23,158,21,0.7607421875
4649,57906_000718_Endzone_249,491,22,252,25,0.7578125
4650,57906_000718_Endzone_249,460,22,167,21,0.75537109375
4651,57906_000718_Endzone_249,676,21,308,21,0.7509765625
4652,57906_000718_Endzone_249,773,26,213,24,0.7412109375
4653,57906_000718_Endzone_249,162,24,616,24,0.72412109375
4654,57906_000718_Endzone_249,440,22,213,24,0.6904296875
4655,57906_000718_Endzone_249,544,24,400,22,0.6904296875
4656,57906_000718_Endzone_249,1122,22,75,27,0.6650390625
4657,57906_000718_Endzone_249,433,28,468,28,0.65234375
4658,57906_000718_Endzone_249,615,21,425,23,0.64501953125
4659,57906_000718_Endzone_249,390,21,301,21,0.6357421875
4660,57906_000718_Endzone_249,857,23,278,19,0.501953125
4661,57906_000718_Endzone_249,737,23,90,24,0.48681640625
4662,57906_000718_Endzone_249,813,19,292,22,0.475830078125
4663,57906_000718_Endzone_249,723,22,112,26,0.37646484375
4664,57906_000718_Endzone_249,469,22,409,25,0.265869140625
4665,57906_000718_Endzone_250,567,23,143,22,0.7939453125
4666,57906_000718_Endzone_250,646,22,197,23,0.77001953125
4667,57906_000718_Endzone_250,673,22,305,22,0.759765625
4668,57906_000718_Endzone_250,491,21,251,26,0.75732421875
4669,57906_000718_Endzone_250,460,21,166,21,0.7509765625
4670,57906_000718_Endzone_250,262,23,157,21,0.73486328125
4671,57906_000718_Endzone_250,1117,22,77,27,0.71435546875
4672,57906_000718_Endzone_250,157,24,616,24,0.71142578125
4673,57906_000718_Endzone_250,440,23,213,25,0.7109375
4674,57906_000718_Endzone_250,429,28,467,29,0.6982421875
4675,57906_000718_Endzone_250,776,24,212,25,0.6796875
4676,57906_000718_Endzone_250,540,23,400,23,0.67529296875
4677,57906_000718_Endzone_250,610,21,422,23,0.6728515625
4678,57906_000718_Endzone_250,386,21,301,20,0.65087890625
4679,57906_000718_Endzone_250,812,19,290,22,0.5478515625
4680,57906_000718_Endzone_250,857,23,280,21,0.50146484375
4681,57906_000718_Endzone_250,733,20,88,23,0.27587890625
4682,57906_000718_Endzone_251,566,23,141,24,0.7841796875
4683,57906_000718_Endzone_251,647,21,196,23,0.75927734375
4684,57906_000718_Endzone_251,670,22,301,22,0.7412109375
4685,57906_000718_Endzone_251,459,22,166,21,0.73095703125
4686,57906_000718_Endzone_251,152,25,615,24,0.7236328125
4687,57906_000718_Endzone_251,1112,23,78,27,0.7197265625
4688,57906_000718_Endzone_251,260,23,155,22,0.701171875
4689,57906_000718_Endzone_251,442,23,215,26,0.6982421875
4690,57906_000718_Endzone_251,490,23,251,25,0.6962890625
4691,57906_000718_Endzone_251,780,22,213,24,0.66064453125
4692,57906_000718_Endzone_251,605,23,420,27,0.6484375
4693,57906_000718_Endzone_251,381,23,297,21,0.638671875
4694,57906_000718_Endzone_251,809,20,288,21,0.52783203125
4695,57906_000718_Endzone_251,705,19,117,22,0.5146484375
4696,57906_000718_Endzone_251,855,23,283,17,0.4658203125
4697,57906_000718_Endzone_251,535,24,400,23,0.447509765625
4698,57906_000718_Endzone_251,726,20,85,24,0.252197265625
4699,57906_000718_Endzone_252,565,22,141,24,0.7890625
4700,57906_000718_Endzone_252,668,21,300,21,0.759765625
4701,57906_000718_Endzone_252,647,21,195,23,0.75537109375
4702,57906_000718_Endzone_252,457,22,166,22,0.73828125
4703,57906_000718_Endzone_252,147,25,615,23,0.72216796875
4704,57906_000718_Endzone_252,490,22,250,25,0.72216796875
4705,57906_000718_Endzone_252,258,23,154,23,0.7216796875
4706,57906_000718_Endzone_252,782,24,214,25,0.7216796875
4707,57906_000718_Endzone_252,602,21,417,26,0.7158203125
4708,57906_000718_Endzone_252,1105,25,79,29,0.7080078125
4709,57906_000718_Endzone_252,442,23,215,27,0.70263671875
4710,57906_000718_Endzone_252,377,23,298,21,0.69287109375
4711,57906_000718_Endzone_252,529,25,399,24,0.65087890625
4712,57906_000718_Endzone_252,807,18,284,20,0.457763671875
4713,57906_000718_Endzone_252,697,23,120,23,0.41162109375
4714,57906_000718_Endzone_252,856,21,284,16,0.333740234375
4715,57906_000718_Endzone_252,718,22,85,24,0.25341796875
4716,57906_000718_Endzone_253,563,23,140,24,0.77587890625
